id,url,normalized_url,source_url,discovered_at,provenance,owner_candidate,locale,freshness,rights_privacy_state,checksum,disposition,evidence_date,notes
url-0595,http://www.lps.ufrj.br:80/~pann/,http://www.lps.ufrj.br/~pann,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-09-30T19:20:19Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:21f738a122d733e47b458180f01225eb7c8a229c133eafcaa1c3e981985f4440,410,2002-09-30,Wayback CDX capture 2002-09-30; archive is not current truth; CDX digest=BXABOP525CN3SUN2HRCDVRZ6KZYB3YPG
url-0596,http://www.lps.ufrj.br:80/~pann/ap_outros.htm,http://www.lps.ufrj.br/~pann/ap_outros.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-15T00:43:36Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:28873b380d261beeed55a0fb83c289d7943266c8f5da266014f9314f96e33c7b,410,2002-08-15,Wayback CDX capture 2002-08-15; archive is not current truth; CDX digest=XF6GXAT3A446MYDX2DQSQ47R73ZIRGWN
url-0597,http://www.lps.ufrj.br:80/~pann/cadastro.htm,http://www.lps.ufrj.br/~pann/cadastro.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-15T00:46:04Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:03ddef86af9a2da2123d4c0b90cb38018fac04eba895821089950eb1659ca719,410,2002-08-15,Wayback CDX capture 2002-08-15; archive is not current truth; CDX digest=ODIBWMDBHQ67KLZCU6E5DR6UKAVSLNIL
url-0598,http://www.lps.ufrj.br:80/~pann/cgi-bin/glossario01.cgi,http://www.lps.ufrj.br/~pann/cgi-bin/glossario01.cgi,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-22T14:20:36Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:f80074cb83c9306e8bd2ec5a7d264384d2b55e4bb1df24d207f7400d851c05e2,410,2002-10-22,Wayback CDX capture 2002-10-22; archive is not current truth; CDX digest=GL7C3QVAS3W6PWHZJEJHN3HHIUA66OO6
url-0599,http://www.lps.ufrj.br:80/~pann/cgi-bin/new.cgi,http://www.lps.ufrj.br/~pann/cgi-bin/new.cgi,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-12-15T12:09:39Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:c9123d503bc3251b1f26cbc77c1016fe861bc26b54448951c81c62c6f85a1e2f,410,2002-12-15,Wayback CDX capture 2002-12-15; archive is not current truth; CDX digest=2QB4IFFQXIKAHGGFH25Z3JXC2H5PCI4J
url-0600,http://www.lps.ufrj.br:80/~pann/criacao.htm,http://www.lps.ufrj.br/~pann/criacao.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-15T00:53:16Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:90533303d50e8acd98cce030a92fa553fbaa74ea74be8ce0c92c958585825ca9,410,2002-08-15,Wayback CDX capture 2002-08-15; archive is not current truth; CDX digest=EYWAQCI3UIV62NYDIEEZOPZEEJZJFZNE
url-0601,http://www.lps.ufrj.br:80/~pann/curso.htm,http://www.lps.ufrj.br/~pann/curso.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-15T00:56:34Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:efb9830bfcc7f38f304ea047351d41f504dc4983e82a08324ed4f4ab09d0c30b,410,2002-08-15,Wayback CDX capture 2002-08-15; archive is not current truth; CDX digest=372Z2WPDRTTINKTO4WWDHAB5PSN7KQGI
url-0602,http://www.lps.ufrj.br:80/~pann/duvidas.htm,http://www.lps.ufrj.br/~pann/duvidas.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-22T14:26:47Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:134fa5d522991cf44f964db4dc23660af6f8bd245f58e908b6cb12bc6e268e7a,410,2002-10-22,Wayback CDX capture 2002-10-22; archive is not current truth; CDX digest=MGWBSZRPAAD76MTU3E5HH62J42BECEWZ
url-0603,http://www.lps.ufrj.br:80/~pann/indexB.htm,http://www.lps.ufrj.br/~pann/indexB.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-09T22:03:33Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:1928913edebeff21b11a8f2e334420791b5161cc026bb13aa078f47c3568303e,410,2002-08-09,Wayback CDX capture 2002-08-09; archive is not current truth; CDX digest=PJPSK4NLHJBHKHR7Y74OBEJH4YMJHVDR
url-0604,http://www.lps.ufrj.br:80/~pann/logon.htm,http://www.lps.ufrj.br/~pann/logon.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-09T22:08:18Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:80bb6f3b4c6f79ddd145f112b648f440d1825324979af70f8703e9315f072916,410,2002-08-09,Wayback CDX capture 2002-08-09; archive is not current truth; CDX digest=EKGDPXLZUVLL7YGYJITKQ36CZW6TUYLX
url-0605,http://www.lps.ufrj.br:80/~pann/menu.htm,http://www.lps.ufrj.br/~pann/menu.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-09T22:10:44Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:35cd22abc8a89530e6625c683a92cd2dc7581995e126ae34ed896676c7779958,410,2002-08-09,Wayback CDX capture 2002-08-09; archive is not current truth; CDX digest=J3COAV3FJGLJEPVG67KBFMYNVHNHPFIG
url-0606,http://www.lps.ufrj.br:80/~pann/tutorial.htm,http://www.lps.ufrj.br/~pann/tutorial.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-15T05:08:36Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:1da15d551e9d2d8fa4687a2af5dea35e9fb2c7e3ac1c0142303a565d0b249af4,410,2002-10-15,Wayback CDX capture 2002-10-15; archive is not current truth; CDX digest=UT4XRYQHXX2KL5QZIUEZ6LO2IJJBMGYV
url-0607,http://www.lps.ufrj.br:80/~papros/,http://www.lps.ufrj.br/~papros,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-06T19:47:45Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:e003de3c69fc05df465caffc358213288a4440658985f5458a1ca69bcdcaa4b0,410,2002-08-06,Wayback CDX capture 2002-08-06; archive is not current truth; CDX digest=JL56QIE7IURI5JWK6MHUZ7JW6MNODYQ4
url-0608,http://www.lps.ufrj.br:80/~papros/base.htm,http://www.lps.ufrj.br/~papros/base.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-15T14:24:27Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:5d5dbfd263df839aadf15601e7dba018ae5256028f8ae85daea2fa251a3a2efd,410,2002-08-15,Wayback CDX capture 2002-08-15; archive is not current truth; CDX digest=OMRNM2XOIDVG6NQOHSWESI5OXD5N2KMF
url-0609,http://www.lps.ufrj.br:80/~papros/cap4.html,http://www.lps.ufrj.br/~papros/cap4.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-16T16:24:38Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:b3e3cc2c3bb3a41f8e6dac5d7fd0700691d98980429e61a4d1f3bfbdb8738fd5,410,2002-10-16,Wayback CDX capture 2002-10-16; archive is not current truth; CDX digest=LJVU6Z2OXB53PH7TF5A2D4B4QCZKRWNN
url-0610,http://www.lps.ufrj.br:80/~papros/cap5.html,http://www.lps.ufrj.br/~papros/cap5.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-16T18:23:04Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:176597814d352148ee466a3ed6f8dc185e37c3e44e06f6c30f766b0ca383c266,410,2002-08-16,Wayback CDX capture 2002-08-16; archive is not current truth; CDX digest=2QWMAFXYO2ECKSPNKYYDN6ZWST5TAR77
url-0611,http://www.lps.ufrj.br:80/~papros/cap6.html,http://www.lps.ufrj.br/~papros/cap6.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-12-15T21:03:13Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:93c1f7576eac37622305c89b8fcb0e2b564275ac2fd0566a12a598712b140903,410,2002-12-15,Wayback CDX capture 2002-12-15; archive is not current truth; CDX digest=KK5TM6PZKWYAOPY2EKAAOP3EJOVZSCNB
url-0612,http://www.lps.ufrj.br:80/~papros/cap7.htm,http://www.lps.ufrj.br/~papros/cap7.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-16T16:08:45Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:950a85d624240197ade8211951c5be4e7f48b6afbb0a0b550ba5c0ed6d18cd17,410,2002-10-16,Wayback CDX capture 2002-10-16; archive is not current truth; CDX digest=HRMDUJJHVXYPQ5U4MG7TMQSXTB44P5KB
url-0613,http://www.lps.ufrj.br:80/~papros/cap8.htm,http://www.lps.ufrj.br/~papros/cap8.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-16T18:28:49Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:dbed05c769a4e5d09171dfe46126a7c2107df691710a78d4c6d39bc3de94b0f7,410,2002-08-16,Wayback CDX capture 2002-08-16; archive is not current truth; CDX digest=7YSDTHL4N57I4MN6S5UO6G2ISRSJM5R5
url-0614,http://www.lps.ufrj.br:80/~papros/desc1.htm,http://www.lps.ufrj.br/~papros/desc1.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-16T18:29:54Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:75ade3a1a636d56ff29b7bd2e51be20cfecfba6c646e2f63e5959e64eaae3c91,410,2002-08-16,Wayback CDX capture 2002-08-16; archive is not current truth; CDX digest=2WB2FSEWVEY5K7TNET3DT23XIEOARSLO
url-0615,http://www.lps.ufrj.br:80/~papros/duvidas.htm,http://www.lps.ufrj.br/~papros/duvidas.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-16T18:33:42Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:fffa2226a46671711a7a823bc67bb2fb73016f7615777174910fe8df43fcb2d5,410,2002-08-16,Wayback CDX capture 2002-08-16; archive is not current truth; CDX digest=JTYCWPJFVLU2QGVT37ROJE6ZVPU3GQPJ
url-0616,http://www.lps.ufrj.br:80/~papros/filtros.htm,http://www.lps.ufrj.br/~papros/filtros.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-09T22:04:03Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:aa7b768e2aff09b650d117e84f9fd97ed02bc6650fd7dd0eba1ead8e7f347ece,410,2002-08-09,Wayback CDX capture 2002-08-09; archive is not current truth; CDX digest=L6V4RNAXGVFYIRCXEEYG3RINB4YXLCIV
url-0617,http://www.lps.ufrj.br:80/~papros/inicial.htm,http://www.lps.ufrj.br/~papros/inicial.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-15T14:29:38Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:6848470d8049199dcb7b7dd954c1a7e953fd0971cd3655eb1a5244842f21a5b7,410,2002-08-15,Wayback CDX capture 2002-08-15; archive is not current truth; CDX digest=3AZDXPJMHUANFXGZKFPKNTFFNX76SAPH
url-0618,http://www.lps.ufrj.br:80/~papros/introd.html,http://www.lps.ufrj.br/~papros/introd.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-16T18:40:50Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:dfbf924fef2274769872a92ec12e01318e92813007e2b73cd0497f517b163363,301,2002-08-16,Wayback CDX capture 2002-08-16; archive is not current truth; CDX digest=OLS2YAW5I4Y543AJSNPE5UYHMI2WKQLS
url-0619,http://www.lps.ufrj.br:80/~papros/links.htm,http://www.lps.ufrj.br/~papros/links.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-16T18:49:16Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:e6d0b6f67af10d1debb548f0c274b548b1ed4ad139ec7750e82c804c577d4753,410,2002-08-16,Wayback CDX capture 2002-08-16; archive is not current truth; CDX digest=WTREXGDATS46OO6IQT3PXQ36UPM5UNO4
url-0620,http://www.lps.ufrj.br:80/~papros/modulo1.htm,http://www.lps.ufrj.br/~papros/modulo1.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-15T00:40:47Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:06aafa0f68349220d11f023130b9af358645f88a4b4d4ec4de7bd8bf7a56367c,410,2002-08-15,Wayback CDX capture 2002-08-15; archive is not current truth; CDX digest=II2N2YKGHNION6AT65YL23RXTTEANN4M
url-0621,http://www.lps.ufrj.br:80/~papros/omenu.htm,http://www.lps.ufrj.br/~papros/omenu.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-10-16T06:36:29Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:5def68993966647b0d7cf372fbe54df82fd5d95fa93b9dc8408cf44bdb9ee082,410,2002-10-16,Wayback CDX capture 2002-10-16; archive is not current truth; CDX digest=B64GFJQ4W4YSP5TCHPJ3DPABCU6AEZXG
url-0622,http://www.lps.ufrj.br:80/~papros/repr1.html,http://www.lps.ufrj.br/~papros/repr1.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-16T18:52:45Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:bed4b9062bb60c30532809c71178e0c4570babec5da65aa4ea97a7e61701288d,410,2002-08-16,Wayback CDX capture 2002-08-16; archive is not current truth; CDX digest=3CLRL7FJQBSZQN3RXFKJBABKCAYJDIII
url-0623,http://www.lps.ufrj.br:80/~papros/repr2.html,http://www.lps.ufrj.br/~papros/repr2.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-16T18:45:00Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:7b4d0dcf7d46992892376c2967ef31de21d6e0446c0f7cf9b403ceaea73613e7,410,2002-08-16,Wayback CDX capture 2002-08-16; archive is not current truth; CDX digest=EVPPTBSIZQRONSDMT2PCSQUPU4CT3FIV
url-0624,http://www.lps.ufrj.br:80/~papros/soft.htm,http://www.lps.ufrj.br/~papros/soft.htm,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-08-16T18:40:50Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:55dd211784bb005ca4a808bcb518b81f1561aeea83634a05da370eecae1d63c9,410,2002-08-16,Wayback CDX capture 2002-08-16; archive is not current truth; CDX digest=BYLKNS65QZLUMVRPHB32HXXBJM7AIEWF
url-0625,http://www.lps.ufrj.br:80/~rabello/,http://www.lps.ufrj.br/~rabello,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-05-29T19:26:11Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:8d7cc3acc5c849428319eafd7f546025d6d69e47e51720e4ad5fb69b36ea68e0,410,2002-05-29,Wayback CDX capture 2002-05-29; archive is not current truth; CDX digest=QUIJMYTKVK3W7OBMFU2NBVNYDVGGBLKM
url-0626,http://www.lps.ufrj.br:80/~rabello/home/index.html,http://www.lps.ufrj.br/~rabello/home/index.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-02-04T01:58:32Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:38c9636f1ec2bb232974402fee72857b1e9020172ef3f093e7efdf5f327d8f00,410,2002-02-04,Wayback CDX capture 2002-02-04; archive is not current truth; CDX digest=UPGZ5TMG2LSUVKIGQZMI3DL3H4DEFTZ7
url-0627,http://www.lps.ufrj.br:80/~rabello/home/main.html,http://www.lps.ufrj.br/~rabello/home/main.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-08-09T07:43:55Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:ed052eab1f14cefcf13bf466daad0c2f8c9aa779ca8b9d6c88106b772b5c73a8,410,2003-08-09,Wayback CDX capture 2003-08-09; archive is not current truth; CDX digest=NNDLMPG2KCZK5S63A3V6ULTUL3OGAUQI
url-0628,http://www.lps.ufrj.br:80/~rabello/home/navigation-bar.html,http://www.lps.ufrj.br/~rabello/home/navigation-bar.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2003-08-09T07:45:47Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:58bed0a57b7b9f86d33f45523233b17fcea1562303af365209f667a5814a9ef7,410,2003-08-09,Wayback CDX capture 2003-08-09; archive is not current truth; CDX digest=Z7CUMHVRULRVEECKFM3TZPYIKAOB7UY5
url-0629,http://www.lps.ufrj.br:80/~rabello/index.html,http://www.lps.ufrj.br/~rabello/index.html,"https://web.archive.org/cdx/search/cdx?url=lps.ufrj.br/*&output=json&filter=statuscode:200&filter=mimetype:text/html&fl=timestamp,original,statuscode,digest&collapse=urlkey&limit=10000",2002-09-08T02:04:38Z,archive-cdx,LPS web maintainers,und,historical-archive-only,public-record,sha256:52207497a56f70cf7142f5bb9eaf935c4eb0f44c2e7e6d18eabfdc7e1303f170,410,2002-09-08,Wayback CDX capture 2002-09-08; archive is not current truth; CDX digest=QUIJMYTKVK3W7OBMFU2NBVNYDVGGBLKM
